Date,Adj Close,Close,High,Low,Open,Volume
2019-12-26,47568.58594,55400,55400,54400,54700,9645034
2019-12-27,48825.07422,56500,56900,55500,55700,12313056
2019-12-30,48220.16016,55800,56600,55700,56200,8356767
2020-01-02,47701.66797,55200,56000,55000,55500,12993228
2020-01-03,47960.91406,55500,56600,54900,56000,15422255
2020-01-06,47960.91406,55500,55600,54600,54900,10278951
2020-01-07,48220.16016,55800,56400,55600,55700,10009778
2020-01-08,49084.32813,56800,57400,55900,56200,23501171
2020-01-09,50639.80078,58600,58600,57400,58400,24102579
2020-01-10,51417.55078,59500,59700,58300,58800,16000170
2020-01-13,51849.63281,60000,60000,59100,59600,11359139
2020-01-14,51849.63281,60000,61000,59900,60400,16906295
2020-01-15,50985.47656,59000,59600,58900,59500,14300928
2020-01-16,52454.54688,60700,60700,59000,59100,14381774
2020-01-17,52973.03516,61300,62000,61000,61900,16025661
2020-01-20,53923.62109,62400,62800,61700,62000,12528855
2020-01-21,53059.46484,61400,62400,61200,62000,11142693
2020-01-22,53837.20313,62300,62600,60400,60500,15339565
2020-01-23,52540.96484,60800,61800,60700,61800,14916555
2020-01-28,50812.64453,58800,59400,58300,59400,23664541
2020-01-29,51071.89453,59100,59700,58800,59100,16446102
2020-01-30,49429.98438,57200,58800,56800,58800,20821939
2020-01-31,48738.66016,56400,58400,56400,57800,19749457
2020-02-03,49429.98438,57200,57400,55200,55500,23995260
2020-02-04,50899.0625,58900,59000,56800,57100,21800192
2020-02-05,51417.55078,59500,60200,58900,60000,19278165
2020-02-06,52800.21875,61100,61100,59700,60100,14727159
2020-02-07,52195.30078,60400,61200,59700,61100,16402493
2020-02-10,51590.38672,59700,59800,59100,59200,13107121
2020-02-11,51763.22266,59900,60700,59700,59800,11071231
2020-02-12,52281.71484,60500,60700,59700,60300,12904207
2020-02-13,52454.54688,60700,61600,60500,61200,18449775
2020-02-14,53405.12109,61800,61900,60200,60900,13276067
2020-02-17,53145.875,61500,62000,61200,61600,8740596
2020-02-18,51676.79688,59800,60900,59700,60800,16674266
2020-02-19,52022.46875,60200,60400,59400,59800,12951496
2020-02-20,51849.63281,60000,61300,59600,60700,14591924
2020-02-21,51158.29688,59200,59800,58500,58800,13777393
2020-02-24,49084.32813,56800,58100,56800,57400,25627537
2020-02-25,50034.90234,57900,58000,56200,56200,23885408
2020-02-26,48825.07422,56500,57000,56000,56000,25483102
2020-02-27,48306.57031,55900,56900,55500,56300,23209541
2020-02-28,46837.5,54200,55500,54200,55000,30054227
2020-03-02,47528.82422,55000,55500,53600,54300,30403412
2020-03-03,47874.50391,55400,56900,55100,56700,30330295
2020-03-04,49602.82422,57400,57600,54600,54800,24765728
2020-03-05,49948.48438,57800,58000,56700,57600,21698990
2020-03-06,48825.07422,56500,57200,56200,56500,18716656
2020-03-09,48825.07422,56500,56500,56500,56500,0
2020-03-10,47183.16797,54600,54900,53700,53800,32106554
2020-03-11,45022.76953,52100,54400,52000,54300,45707281
2020-03-12,45022.76953,52100,52100,52100,52100,0
2020-03-13,43164.82422,49950,51600,46850,47450,59462933
2020-03-16,42257.45703,48900,50900,48800,50100,33339821
2020-03-17,40874.78516,47300,49650,46700,46900,51218151
2020-03-18,39405.72266,45600,48350,45600,47750,40152623
2020-03-19,37115.69531,42950,46650,42300,46400,56925513
2020-03-20,39232.88672,45400,45500,43550,44150,49730008
2020-03-23,36726.82422,42500,43550,42400,42600,41701626
2020-03-24,40572.32813,46950,46950,43050,43850,49801908
2020-03-25,42041.41016,48650,49600,47150,48950,52735922
2020-03-26,41306.87891,47800,49300,47700,49000,42185129
2020-03-27,41738.94922,48300,49700,46850,49600,39896178
2020-03-30,41655.38281,47850,48350,46550,47050,26797395
2020-03-31,41568.32422,47750,48500,47150,48000,30654261
2020-04-01,39870.76953,45800,47900,45800,47450,27259532
2020-04-02,40741.32031,46800,46850,45350,46200,21621076
2020-04-03,40915.42188,47000,47600,46550,47400,22784682
2020-04-06,42395.34766,48700,48800,47250,47500,23395726
2020-04-07,43178.83594,49600,50200,49000,49650,31524034
2020-04-08,42308.29297,48600,49750,48600,49600,25010314
2020-04-09,42743.55859,49100,49800,48700,49750,22628058
2020-04-10,42874.14063,49250,49250,48650,48950,17839111
2020-04-13,42047.12891,48300,48900,48300,48650,14431800
2020-04-14,42656.50781,49000,49200,48300,48800,14206216
2020-04-16,42656.50781,49000,49350,48550,49350,23349760
2020-04-17,44745.80859,51400,52000,50300,50800,32041675
2020-04-20,43614.10938,50100,51400,50000,51400,21866354
2020-04-21,42874.14063,49250,49700,48700,49400,27407543
2020-04-22,43396.46484,49850,50000,48350,48700,18613864
2020-04-23,43396.46484,49850,50300,49500,50200,18754442
2020-04-24,42961.19922,49350,49750,49000,49650,15618347
2020-04-27,43396.46484,49850,50000,49100,49350,14049471
2020-04-28,43614.10938,50100,50100,49300,49850,16095399
2020-04-29,43527.04297,50000,50500,49600,49900,15604533
2020-05-04,42221.23438,48500,49100,48500,48900,26083749
2020-05-06,42830.60938,49200,49200,48500,49000,18070225
2020-05-07,42482.39844,48800,49300,48700,49200,13884411
2020-05-08,42482.39844,48800,49350,48800,49100,15319700
2020-05-11,42134.17578,48400,49250,48300,48900,16357743
2020-05-12,41698.90625,47900,48500,47550,48400,23433590
2020-05-13,42264.76172,48550,48550,47200,47250,20223277
2020-05-14,41785.97656,48000,48100,47650,47750,19305974
2020-05-15,41655.38281,47850,48450,47700,48400,18463118
2020-05-18,42482.39844,48800,49100,47600,47950,20481981
2020-05-19,43788.21484,50300,50500,49700,50100,25168295
2020-05-20,43527.04297,50000,50200,49800,50000,14896899
2020-05-21,43483.52344,49950,50400,49850,50300,14949266
2020-05-22,42438.86328,48750,49800,48600,49600,19706284
2020-05-25,42525.91016,48850,48900,48450,48750,14337913
2020-05-26,42874.14063,49250,49450,48600,48700,15127490
2020-05-27,43439.99219,49900,50000,48800,48950,19548479
2020-05-28,43875.25781,50400,51200,49900,51100,31309318
2020-05-29,44136.41406,50700,50700,49700,50000,27596961
2020-06-01,44571.69531,51200,51200,50600,50800,16949183
2020-06-02,44745.80859,51400,51500,50800,51000,14247933
2020-06-03,47444.48438,54500,55000,51700,51800,49257814
2020-06-04,47531.53516,54600,57000,54600,55800,40220334
2020-06-05,48315.01953,55500,55900,54000,54400,22743629
2020-06-08,47792.6875,54900,56500,54700,56400,25634965
2020-06-09,48315.01953,55500,56500,54400,55800,23998831
2020-06-10,48227.96484,55400,55900,54900,55100,16742493
2020-06-11,47270.36719,54300,55100,53200,54500,33815123
2020-06-12,45529.28516,52300,52800,51500,52100,26976019
2020-06-15,43439.99219,49900,52000,49900,51400,28772921
2020-06-16,45355.1875,52100,52100,50600,51200,21808375
2020-06-17,45442.24609,52200,52900,51300,52100,26672595
2020-06-18,45529.28516,52300,52300,51600,52200,15982926
2020-06-19,46051.61328,52900,52900,51600,52600,18157985
2020-06-22,45268.12891,52000,52600,51800,52000,13801350
2020-06-23,44745.80859,51400,52800,51100,52500,18086152
2020-06-24,46051.61328,52900,53900,51600,51900,24519552
2020-06-25,45181.07813,51900,53000,51900,52100,18541624
2020-06-26,46399.83203,53300,53900,52200,52800,21575360
2020-06-29,45921.33984,52400,53200,52000,52500,17776925
2020-06-30,46271.88672,52800,53900,52800,53900,21157172
2020-07-01,46096.60938,52600,53600,52400,53400,16706143
2020-07-02,46359.52344,52900,52900,52100,52100,14142583
2020-07-03,46972.96484,53600,53600,52700,53000,11887868
2020-07-06,48199.875,55000,55000,53800,54000,19856623
2020-07-07,46797.69141,53400,55900,53400,55800,30760032
2020-07-08,46447.15625,53000,53900,52900,53600,19664652
2020-07-09,46271.88672,52800,53600,52800,53200,17054850
2020-07-10,46184.25,52700,53200,52300,53100,13714746
2020-07-13,46797.69141,53400,53800,53100,53300,12240188
2020-07-14,47148.24219,53800,53800,53200,53700,14269484
2020-07-15,47936.96094,54700,55000,54300,54400,24051450
2020-07-16,47148.24219,53800,54800,53800,54800,16779127
2020-07-17,47674.05859,54400,54700,54100,54200,10096174
2020-07-20,47498.78516,54200,54800,54000,54800,10507530
2020-07-21,48462.78516,55300,55400,54800,55200,18297260
2020-07-22,47936.96094,54700,55500,54700,55300,12885057
2020-07-23,47411.15234,54100,54700,53800,54700,16214932
2020-07-24,47498.78516,54200,54400,53700,54000,10994535
2020-07-27,48725.6875,55600,55700,54300,54300,21054421
2020-07-28,51354.76563,58600,58800,56400,57000,48431566
2020-07-29,51705.33203,59000,60400,58600,60300,36476611
2020-07-30,51705.33203,59000,60100,59000,59700,19285354
2020-07-31,50741.33203,57900,59600,57700,59500,21943345
2020-08-03,49777.32422,56800,57900,56700,57800,21158940
2020-08-04,50215.51563,57300,58100,57000,57200,19419694
2020-08-05,49864.95703,56900,57500,56300,57300,17739706
2020-08-06,50828.96094,58000,58400,57100,57100,21625874
2020-08-07,50390.78516,57500,58400,57100,57900,18751717
2020-08-10,50653.6875,57800,58300,57500,57600,17774291
2020-08-11,51004.23438,58200,59500,57800,58000,24907912
2020-08-12,51705.33203,59000,59000,57700,58200,18573934
2020-08-13,51442.41406,58700,59600,58000,59400,22089460
2020-08-14,50828.96094,58000,58400,57700,58000,15672548
2020-08-18,51179.51172,58400,59900,58000,58900,25307825
2020-08-19,50653.6875,57800,59200,57800,59000,16930719
2020-08-20,48550.41797,55400,57600,55300,57600,30386029
2020-08-21,48988.60156,55900,56900,55800,56200,21142288
2020-08-24,49163.87891,56100,56600,55400,55800,15055896
2020-08-25,49426.78906,56400,56800,56100,56400,14021705
2020-08-26,49426.78906,56400,56500,55700,56400,17651593
2020-08-27,48725.6875,55600,56300,55600,56300,16196568
2020-08-28,48550.41797,55400,56300,55400,56100,14619888
2020-08-31,47323.50781,54000,56100,54000,56000,32671367
2020-09-01,47498.78516,54200,54800,54100,54100,19363117
2020-09-02,47674.05859,54400,55100,54100,54600,16905723
2020-09-03,49426.78906,56400,56700,55500,55600,28384920
2020-09-04,48725.6875,55600,55800,55100,55200,22139109
2020-09-07,49514.41016,56500,57300,55800,56100,18685880
2020-09-08,51442.41406,58700,58700,57200,57400,31517520
2020-09-09,51179.51172,58400,59300,57800,58200,30597399
2020-09-10,51880.58984,59200,60000,59100,59900,29923293
2020-09-11,51705.33203,59000,59400,58200,59300,16017098
2020-09-14,52932.23047,60400,60800,59900,60200,20648281
2020-09-15,53458.04297,61000,61000,60500,60900,17877075
2020-09-16,53458.04297,61000,61300,60600,61100,17041444
2020-09-17,52143.5,59500,60800,59300,60700,25108356
2020-09-18,51968.23047,59300,59900,59100,59800,18884571
2020-09-21,51880.58984,59200,60000,59000,59100,15140387
2020-09-22,51004.23438,58200,59700,57800,59100,20830381
2020-09-23,51354.76563,58600,58800,57400,58400,20111398
2020-09-24,50653.6875,57800,58600,57600,57700,17564020
2020-09-25,50741.33203,57900,58200,57700,57700,11444683
2020-09-28,51317.98828,58200,58800,57900,58300,12614080
2020-09-29,51317.98828,58200,59000,58200,58300,15503563
2020-10-05,51758.86328,58700,59200,57500,57500,20228289
2020-10-06,52023.40234,59000,59900,58700,59400,14463826
2020-10-07,52816.96875,59900,59900,58500,58700,14861838
2020-10-08,52640.62109,59700,60700,59500,60500,24589924
2020-10-12,53257.84766,60400,60400,59900,60000,16145837
2020-10-13,53698.71875,60900,61400,60400,61000,19247631
2020-10-14,53698.71875,60900,61100,60500,61000,16086716
2020-10-15,52905.13672,60000,60800,59700,60700,17756232
2020-10-16,52464.26563,59500,60400,59000,60000,16554190
2020-10-19,52905.13672,60000,60200,59500,59600,14474985
2020-10-20,53698.71875,60900,60900,60100,60300,19326115
2020-10-21,53698.71875,60900,61500,60600,61200,15703443
2020-10-22,52993.32031,60100,60500,59800,60300,14294095
2020-10-23,53081.49219,60200,60400,59800,60400,9322232
2020-10-26,53257.84766,60400,61100,60100,60400,13268226
2020-10-27,52728.79688,59800,60300,59500,60300,17260416
2020-10-28,52023.40234,59000,59400,58800,59400,14428882
2020-10-29,51229.82031,58100,58500,57500,58200,22636966
2020-10-30,49907.1875,56600,58000,56600,58000,26907844
2020-11-02,50612.58984,57400,57500,56000,56400,20489076
2020-11-03,51847.04688,58800,58900,57600,57900,14950919
2020-11-04,51582.51563,58500,59000,57800,58900,21718561
2020-11-05,53169.66797,60300,60300,58800,59000,20639475
2020-11-06,52993.32031,60100,60800,59600,60700,16910230
2020-11-09,53081.49219,60200,60900,60100,60700,15892961
2020-11-10,53081.49219,60200,60500,59500,60500,19073552
2020-11-11,54051.41797,61300,61400,60400,60700,25628510
2020-11-12,53786.89844,61000,61400,60700,61000,19800573
2020-11-13,55726.75391,63200,63200,61000,61300,31508829
2020-11-16,58460.16797,66300,66700,63900,64000,36354334
2020-11-17,57931.13672,65700,67000,65600,67000,30204089
2020-11-18,57137.55469,64800,66200,64700,65700,22963790
2020-11-19,56961.20703,64600,64800,63900,64100,16590290
2020-11-20,57049.38672,64700,65200,63900,63900,15068682
2020-11-23,59518.28906,67500,67800,64700,64800,27134398
2020-11-24,59694.64844,67700,69500,67000,67900,32158235
2020-11-25,58724.70703,66600,68300,66500,67900,32447065
2020-11-26,59959.16016,68000,68000,66000,66100,19023323
2020-11-27,60135.52344,68200,68400,67600,68000,14063434
2020-11-30,58812.89063,66700,68600,66700,68400,43811016
2020-12-01,59782.8125,67800,68300,67100,67100,22327173
2020-12-02,61281.78906,69500,69900,68300,68400,29703942
2020-12-03,61458.12891,69700,70500,69300,70100,23677989
2020-12-04,63045.30859,71500,72100,70100,70400,28130533
2020-12-07,64279.74609,72900,73500,71900,72400,28490496
2020-12-08,63221.64844,71700,72900,71600,72200,25000338
2020-12-09,65161.51172,73900,73900,72000,72100,24077996
2020-12-10,64279.74609,72900,73800,72500,72700,39882928
2020-12-11,64720.63281,73400,73800,73100,73500,18486672
2020-12-14,65073.32813,73800,74500,73200,73600,21510415
2020-12-15,65073.32813,73800,74100,73300,73800,20863671
2020-12-16,65073.32813,73800,74500,73400,74100,17512081
2020-12-17,64632.45313,73300,73700,72600,73400,24293214
2020-12-18,64367.92578,73000,73700,73000,73300,17613029
2020-12-21,64367.92578,73000,73400,72000,73100,20367355
2020-12-22,63750.71094,72300,73200,72100,72500,16304910
2020-12-23,65161.51172,73900,74000,72300,72400,19411326
2020-12-24,68600.32813,77800,78800,74000,74100,32502870
2020-12-28,69393.92188,78700,80100,78200,79000,40085044
2020-12-29,70778.75781,78300,78900,77300,78800,30339449
2020-12-30,73219.42188,81000,81300,77300,77400,29417421
2021-01-04,75027.29688,83000,84400,80200,81000,38655276
2021-01-05,75840.83594,83900,83900,81600,81600,35335669
2021-01-06,74304.13281,82200,84500,82100,83300,42089013
2021-01-07,74936.88281,82900,84200,82700,82800,32644642
2021-01-08,80270.17969,88800,90000,83000,83300,59013307
2021-01-11,82258.83594,91000,96800,89500,90000,90306177
2021-01-12,81897.27344,90600,91400,87800,90300,48682416
2021-01-13,81083.71094,89700,91200,89100,89800,36068848
2021-01-14,81083.71094,89700,90000,88700,88700,26393970
2021-01-15,79547.00781,88000,91800,88000,89800,33431809
2021-01-18,76835.17969,85000,87300,84100,86600,43227951
2021-01-19,78643.07031,87000,88000,83600,84500,39895044
2021-01-20,78823.85938,87200,89000,86500,89000,25211127
2021-01-21,79637.39844,88100,88600,86500,87500,25318011
2021-01-22,78462.28906,86800,89700,86800,89000,30861661
2021-01-25,80812.54688,89400,89900,86300,87000,27258534
2021-01-26,78371.88281,86700,89200,86500,88800,33178936
2021-01-27,77377.55469,85600,87700,85600,86600,26423070
2021-01-28,75660.04688,83700,85600,83200,83200,31859808
2021-01-29,74123.35156,82000,85000,82000,84500,39615978
2021-02-01,75027.29688,83000,83400,81000,81700,28046832
2021-02-02,76292.8125,84400,86400,83700,84100,26302077
2021-02-03,76473.59375,84600,85400,83400,84800,22112205
2021-02-04,74575.3125,82500,83800,82100,83500,24171688
2021-02-05,75479.25,83500,84000,82500,83100,18036835
2021-02-08,75027.29688,83000,84200,83000,83800,15338765
2021-02-09,74756.09375,82700,84800,82700,84000,20898332
2021-02-10,73761.77344,81600,82600,81600,82600,23025766
2021-02-15,76112.01563,84200,84500,83300,83800,23529706
2021-02-16,76744.77344,84900,86000,84200,84500,20483100
2021-02-17,75208.08594,83200,84200,83000,83900,18307735
2021-02-18,74213.75,82100,83600,82100,83200,21327683
2021-02-19,74665.70313,82600,82800,81000,82300,25880879
2021-02-22,74304.13281,82200,84200,82200,83800,25419886
2021-02-23,74123.35156,82000,82900,81100,81200,20587314
2021-02-24,74123.35156,82000,83600,81300,81800,26807651
2021-02-25,77106.35156,85300,85400,83000,84000,34155986
2021-02-26,74575.3125,82500,83400,82000,82800,38520800
2021-03-02,75569.64844,83600,85300,83000,85100,33498180
2021-03-03,75931.22656,84000,84000,82800,83500,19882132
2021-03-04,74484.91406,82400,83200,82200,82600,24348331
2021-03-05,74213.75,82100,82600,81100,81100,20508971
2021-03-08,74123.35156,82000,83000,81600,82900,17641256
2021-03-09,73580.97656,81400,81900,80600,81400,25420764
2021-03-10,73129.02344,80900,82500,80700,82400,20038422
2021-03-11,74123.35156,82000,82500,81000,81000,23818297
2021-03-12,74846.5,82800,83500,82400,83100,13530573
2021-03-15,73942.5625,81800,82900,81800,82800,13735798
2021-03-16,74846.5,82800,83000,82100,82200,12293537
2021-03-17,74394.51563,82300,82900,82000,82800,11625146
2021-03-18,74936.88281,82900,83800,82600,82800,18585244
2021-03-19,74032.94531,81900,82500,81800,82100,15869700
2021-03-22,74123.35156,82000,82300,81700,82000,12670506
2021-03-23,73942.5625,81800,82900,81800,82600,13299907
2021-03-24,73219.42188,81000,81600,80700,81000,17926638
2021-03-25,73400.19531,81200,82100,80800,81000,14758826
2021-03-26,73671.36719,81500,81600,81000,81400,12845778
2021-03-29,73761.77344,81600,81700,81000,81700,14952134
2021-03-30,74634.3125,82200,82300,81300,81600,13121698
2021-03-31,73907.96094,81400,82700,81400,82400,17240518
2021-04-01,75269.88281,82900,83000,82000,82500,18676461
2021-04-02,76995.00781,84800,85200,83900,84000,22997538
2021-04-05,77539.78906,85400,86000,84800,85800,16255990
2021-04-06,78084.5625,86000,86200,85100,86200,19042023
2021-04-07,77721.39844,85600,86200,85400,86100,17885538
2021-04-08,76904.21875,84700,85700,84100,85700,19244259
2021-04-09,75905.44531,83600,84900,83400,84700,18193707
2021-04-12,75542.26563,83200,84100,83100,84100,12915282
2021-04-13,76268.64844,84000,84500,82800,83000,15238206
2021-04-14,76268.64844,84000,84300,83400,84000,13794652
2021-04-15,76359.44531,84100,84500,83400,83700,16377412
2021-04-16,76177.85938,83900,84700,83600,84700,15429522
2021-04-19,75633.07031,83300,84000,83300,83800,15287311
2021-04-20,76177.85938,83900,84000,83100,83300,15521965
2021-04-21,74997.50781,82600,83500,82500,83300,21636079
2021-04-22,74815.91406,82400,83000,82400,82900,13934746
2021-04-23,75179.07813,82800,82900,81600,81900,17805080
